Label,Contour_0,Contour_1,Contour_2,Contour_3,Contour_4
Parasitized,11582.5,55.0,0.0,0.0,0.0
Uninfected,12792.0,0.0,0.0,0.0,0.0
Parasitized,14338.0,0.0,0.0,0.0,0.0
Uninfected,11404.5,0.0,0.0,0.0,0.0
Uninfected,10778.5,0.0,0.0,0.0,0.0
Parasitized,10644.0,20.5,0.0,0.0,0.0
Parasitized,14175.5,73.0,0.0,0.0,0.0
Uninfected,10021.5,0.0,0.0,0.0,0.0
Parasitized,15813.5,13.5,10.0,41.0,0.0
Parasitized,9287.0,7.0,0.0,0.0,0.0
Uninfected,12661.0,0.0,0.0,0.0,0.0
Uninfected,11601.0,0.0,0.0,0.0,0.0
Parasitized,13809.0,67.0,0.0,0.0,0.0
Parasitized,9790.0,0.0,0.0,0.0,0.0
Uninfected,8844.0,0.0,0.0,0.0,0.0
Parasitized,15263.0,66.5,0.0,0.0,0.0
Parasitized,13180.0,24.0,2.0,0.0,0.0
Parasitized,13527.0,0.0,0.0,0.0,0.0
Parasitized,12606.0,76.0,0.0,0.0,0.0
Parasitized,6679.5,38.5,0.0,0.0,0.0
Uninfected,13530.0,0.0,0.0,0.0,0.0
Parasitized,13061.0,0.0,0.0,0.0,0.0
Uninfected,13853.5,0.0,0.0,0.0,0.0
Uninfected,10976.0,0.0,0.0,0.0,0.0
Uninfected,8671.0,0.0,0.0,0.0,0.0
Uninfected,16303.5,0.0,0.0,0.0,0.0
Uninfected,15248.5,0.0,0.0,0.0,0.0
Uninfected,9008.0,0.0,0.0,0.0,0.0
Parasitized,12299.5,0.0,0.0,0.0,0.0
Uninfected,11938.5,0.0,0.0,0.0,0.0
Uninfected,14029.0,0.0,0.0,0.0,0.0
Uninfected,12041.0,0.0,0.0,0.0,0.0
Parasitized,16263.5,81.0,0.0,0.0,0.0
Parasitized,15916.5,0.0,0.0,0.0,0.0
Uninfected,15005.0,0.0,0.0,0.0,0.0
Parasitized,13611.0,78.5,0.0,0.0,0.0
Parasitized,14565.0,35.5,0.0,0.0,0.0
Parasitized,11927.0,19.0,0.0,0.0,0.0
Uninfected,12760.5,0.0,0.0,0.0,0.0
Uninfected,15357.0,0.0,0.0,0.0,0.0
Parasitized,7773.5,7.0,0.0,0.0,0.0
Uninfected,16800.5,0.0,0.0,0.0,0.0
Uninfected,15233.0,0.0,0.0,0.0,0.0
Parasitized,16125.0,0.0,0.0,0.0,0.0
Uninfected,11324.0,0.0,0.0,0.0,0.0
Uninfected,9626.5,0.0,0.0,0.0,0.0
Parasitized,2977.5,0.0,0.0,0.0,0.0
Parasitized,10949.0,0.0,0.0,0.0,0.0
Parasitized,15042.5,50.0,0.0,0.0,0.0
Uninfected,10509.5,0.0,0.0,0.0,0.0
Uninfected,12083.0,0.0,0.0,0.0,0.0
Parasitized,10862.5,58.5,0.0,0.0,0.0
Parasitized,13847.0,0.0,0.0,0.0,0.0
Uninfected,11007.0,0.0,0.0,0.0,0.0
Uninfected,12305.0,0.0,0.0,0.0,0.0
Uninfected,13022.0,0.0,0.0,0.0,0.0
Uninfected,9787.0,0.0,0.0,0.0,0.0
Uninfected,14937.0,0.0,0.0,0.0,0.0
Parasitized,10637.0,0.0,0.0,0.0,0.0
Uninfected,8759.5,0.0,0.0,0.0,0.0
Parasitized,19.0,8013.5,0.0,0.0,0.0
Parasitized,12594.5,64.5,0.0,0.0,0.0
Parasitized,95.0,17649.0,62.5,0.0,0.0
Parasitized,10186.0,0.0,0.0,0.0,0.0
Parasitized,13545.0,0.0,0.0,0.0,0.0
Parasitized,12033.5,0.0,0.0,0.0,0.0
Parasitized,14231.0,39.5,0.0,0.0,0.0
Parasitized,11476.0,25.5,0.0,0.0,0.0
Uninfected,11969.0,0.0,0.0,0.0,0.0
Uninfected,12343.5,0.0,0.0,0.0,0.0
Uninfected,13676.0,0.0,0.0,0.0,0.0
Uninfected,10065.0,0.0,0.0,0.0,0.0
Parasitized,13999.5,10.0,0.0,0.0,0.0
Uninfected,17443.5,0.0,0.0,0.0,0.0
Parasitized,12951.5,0.0,0.0,0.0,0.0
Parasitized,10213.5,70.0,0.0,0.0,0.0
Parasitized,10784.5,14.0,0.0,0.0,0.0
Parasitized,14209.0,57.0,0.0,0.0,0.0
Uninfected,12384.5,0.0,0.0,0.0,0.0
Parasitized,15892.5,0.0,0.0,0.0,0.0
Parasitized,14044.5,0.0,0.0,0.0,0.0
Uninfected,13615.0,0.0,0.0,0.0,0.0
Uninfected,10972.5,0.0,0.0,0.0,0.0
Parasitized,13202.5,65.0,0.0,0.0,0.0
Parasitized,14127.0,10.0,0.0,0.0,0.0
Parasitized,14454.0,10.0,0.0,0.0,0.0
Uninfected,11748.0,0.0,0.0,0.0,0.0
Uninfected,10813.5,0.0,0.0,0.0,0.0
Parasitized,14008.5,0.0,0.0,0.0,0.0
Parasitized,14701.5,0.0,0.0,0.0,0.0
Uninfected,17996.0,0.0,0.0,0.0,0.0
Parasitized,13014.0,0.0,0.0,0.0,0.0
Parasitized,0.0,16445.0,80.5,0.0,0.0
Uninfected,12272.5,0.0,0.0,0.0,0.0
Uninfected,14234.0,0.0,0.0,0.0,0.0
Uninfected,13078.0,0.0,0.0,0.0,0.0
Parasitized,9492.0,27.5,0.0,0.0,0.0
Uninfected,9011.0,0.0,0.0,0.0,0.0
Uninfected,7428.5,0.0,0.0,0.0,0.0
Uninfected,12364.0,0.0,0.0,0.0,0.0
Parasitized,13700.5,0.0,0.0,0.0,0.0
Uninfected,12060.0,0.0,0.0,0.0,0.0
Parasitized,13621.0,76.5,0.0,0.0,0.0
Parasitized,13066.5,0.0,0.0,0.0,0.0
Parasitized,9728.5,0.0,0.0,0.0,0.0
Parasitized,15348.0,0.0,0.0,0.0,0.0
Parasitized,11248.0,0.0,0.0,0.0,0.0
Parasitized,15436.5,0.0,0.0,0.0,0.0
Parasitized,8442.5,0.0,0.0,0.0,0.0
Uninfected,9551.5,0.0,0.0,0.0,0.0
Parasitized,16207.0,134.0,0.0,0.0,0.0
Uninfected,11299.0,0.0,0.0,0.0,0.0
Uninfected,10653.5,0.0,0.0,0.0,0.0
Uninfected,12081.5,0.0,0.0,0.0,0.0
Uninfected,15997.5,0.0,0.0,0.0,0.0
Uninfected,12816.5,0.0,0.0,0.0,0.0
Parasitized,7063.0,0.0,0.0,0.0,0.0
Parasitized,13008.5,0.0,0.0,0.0,0.0
Parasitized,4442.5,0.0,0.0,0.0,0.0
Uninfected,10352.0,0.0,0.0,0.0,0.0
Parasitized,8621.0,56.5,0.0,0.0,0.0
Uninfected,13326.5,0.0,0.0,0.0,0.0
Uninfected,11333.0,0.0,0.0,0.0,0.0
Uninfected,19043.5,0.0,0.0,0.0,0.0
Uninfected,13400.5,0.0,0.0,0.0,0.0
Uninfected,11239.0,0.0,0.0,0.0,0.0
Parasitized,11441.5,0.0,0.0,0.0,0.0
Uninfected,11273.0,0.0,0.0,0.0,0.0
Parasitized,16196.0,102.0,12.0,0.0,0.0
Uninfected,12572.0,0.0,0.0,0.0,0.0
Parasitized,13452.5,0.0,0.0,0.0,0.0
Uninfected,11086.5,0.0,0.0,0.0,0.0
Uninfected,9547.5,0.0,0.0,0.0,0.0
Parasitized,13341.0,0.0,0.0,0.0,0.0
Parasitized,14290.0,0.0,0.0,0.0,0.0
Uninfected,12296.0,0.0,0.0,0.0,0.0
Parasitized,11708.0,0.0,0.0,0.0,0.0
Uninfected,8657.5,0.0,0.0,0.0,0.0
Parasitized,7400.5,0.0,0.0,0.0,0.0
Uninfected,11807.0,0.0,0.0,0.0,0.0
Uninfected,13179.5,0.0,0.0,0.0,0.0
Parasitized,12835.5,0.0,0.0,0.0,0.0
Uninfected,9539.5,0.0,0.0,0.0,0.0
Uninfected,10844.0,0.0,0.0,0.0,0.0
Uninfected,18806.0,0.0,0.0,0.0,0.0
Parasitized,13352.5,104.5,0.0,0.0,0.0
Parasitized,15090.0,0.0,0.0,0.0,0.0
Parasitized,10360.5,0.0,0.0,0.0,0.0
Uninfected,16129.0,0.0,0.0,0.0,0.0
Parasitized,16219.5,0.0,0.0,0.0,0.0
Parasitized,15382.0,54.0,0.0,0.0,0.0
Uninfected,11496.0,0.0,0.0,0.0,0.0
Uninfected,17039.5,0.0,0.0,0.0,0.0
Parasitized,14468.5,0.0,0.0,0.0,0.0
Parasitized,15192.5,0.0,0.0,0.0,0.0
Parasitized,13665.0,0.0,0.0,0.0,0.0
Parasitized,12575.0,25.0,0.0,0.0,0.0
Parasitized,24074.0,37.5,30.0,0.0,0.0
Parasitized,14840.0,0.0,0.0,0.0,0.0
Parasitized,13430.5,0.0,0.0,0.0,0.0
Uninfected,12296.0,0.0,0.0,0.0,0.0
Uninfected,19335.0,0.0,0.0,0.0,0.0
Uninfected,10634.0,0.0,0.0,0.0,0.0
Uninfected,10590.0,0.0,0.0,0.0,0.0
Uninfected,12835.5,0.0,0.0,0.0,0.0
Uninfected,13287.0,0.0,0.0,0.0,0.0
Uninfected,9935.0,0.0,0.0,0.0,0.0
Parasitized,16489.0,7.0,36.5,0.0,0.0
Parasitized,12145.5,0.0,0.0,0.0,0.0
Uninfected,11485.5,0.0,0.0,0.0,0.0
Uninfected,13831.0,0.0,0.0,0.0,0.0
Uninfected,11427.5,0.0,0.0,0.0,0.0
Parasitized,17467.5,34.0,0.0,0.0,0.0
Parasitized,17385.5,18.5,31.5,0.0,0.0
Parasitized,16073.5,62.0,0.0,0.0,0.0
Parasitized,13514.0,20.0,0.0,0.0,0.0
Parasitized,10718.0,0.0,0.0,0.0,0.0
Parasitized,12972.0,20.5,0.0,0.0,0.0
Uninfected,15742.0,0.0,0.0,0.0,0.0
Uninfected,10458.0,0.0,0.0,0.0,0.0
Parasitized,15711.0,45.5,0.0,0.0,0.0
Uninfected,7646.5,0.0,0.0,0.0,0.0
Uninfected,11203.0,0.0,0.0,0.0,0.0
Uninfected,10315.0,0.0,0.0,0.0,0.0
Parasitized,14351.5,0.0,0.0,0.0,0.0
Parasitized,12276.5,0.0,0.0,0.0,0.0
Uninfected,14565.0,0.0,0.0,0.0,0.0
Uninfected,9039.0,0.0,0.0,0.0,0.0
Parasitized,13258.0,78.5,0.0,0.0,0.0
Uninfected,15362.0,0.0,0.0,0.0,0.0
Uninfected,11193.5,0.0,0.0,0.0,0.0
Parasitized,11873.0,30.5,0.0,0.0,0.0
Parasitized,11509.5,18.5,0.0,0.0,0.0
Uninfected,14046.0,0.0,0.0,0.0,0.0
Uninfected,8057.0,0.0,0.0,0.0,0.0
Parasitized,10502.5,0.0,0.0,0.0,0.0
Parasitized,9865.5,0.0,0.0,0.0,0.0
Parasitized,7089.5,0.0,0.0,0.0,0.0
Uninfected,13646.0,0.0,0.0,0.0,0.0
Parasitized,13002.0,0.0,0.0,0.0,0.0
Parasitized,12532.5,46.0,0.0,0.0,0.0
Uninfected,13825.5,0.0,0.0,0.0,0.0
Parasitized,14769.5,69.5,0.0,0.0,0.0
Uninfected,13438.0,0.0,0.0,0.0,0.0
Uninfected,6537.5,0.0,0.0,0.0,0.0
Uninfected,9261.0,0.0,0.0,0.0,0.0
Parasitized,11463.0,0.0,0.0,0.0,0.0
Uninfected,12019.0,0.0,0.0,0.0,0.0
Uninfected,15014.5,0.0,0.0,0.0,0.0
Parasitized,12779.5,0.0,0.0,0.0,0.0
Uninfected,12251.0,0.0,0.0,0.0,0.0
Uninfected,9492.5,0.0,0.0,0.0,0.0
Parasitized,12960.5,28.5,0.0,0.0,0.0
Uninfected,15048.0,0.0,0.0,0.0,0.0
Parasitized,13267.5,5.5,30.0,0.0,0.0
Parasitized,9414.5,0.0,0.0,0.0,0.0
Uninfected,11766.0,0.0,0.0,0.0,0.0
Parasitized,6417.5,0.0,0.0,0.0,0.0
Parasitized,9380.5,26.0,0.0,0.0,0.0
Parasitized,8039.0,85.0,0.0,0.0,0.0
Uninfected,14743.0,0.0,0.0,0.0,0.0
Parasitized,13717.5,0.0,0.0,0.0,0.0
Uninfected,13267.5,0.0,0.0,0.0,0.0
Parasitized,15011.0,0.0,0.0,0.0,0.0
Uninfected,11960.5,0.0,0.0,0.0,0.0
Parasitized,16573.5,44.5,0.0,0.0,0.0
Uninfected,11464.5,0.0,0.0,0.0,0.0
Parasitized,11128.5,0.0,0.0,0.0,0.0
Parasitized,12364.0,2.0,41.0,19.0,0.0
Parasitized,14239.0,28.0,0.0,0.0,0.0
Parasitized,13014.5,0.0,0.0,0.0,0.0
Parasitized,11433.5,16.0,0.0,0.0,0.0
Uninfected,11103.0,0.0,0.0,0.0,0.0
Uninfected,10342.5,0.0,0.0,0.0,0.0
Parasitized,6445.5,0.0,0.0,0.0,0.0
Uninfected,12894.0,0.0,0.0,0.0,0.0
Parasitized,9235.5,0.0,0.0,0.0,0.0
Uninfected,7439.0,0.0,0.0,0.0,0.0
Parasitized,17257.5,0.0,0.0,0.0,0.0
Parasitized,12427.0,81.0,61.0,0.0,0.0
Parasitized,11977.5,0.0,0.0,0.0,0.0
Uninfected,13154.5,0.0,0.0,0.0,0.0
Parasitized,9603.0,55.5,0.0,0.0,0.0
Uninfected,7546.5,0.0,0.0,0.0,0.0
Uninfected,14771.5,0.0,0.0,0.0,0.0
Uninfected,10143.5,0.0,0.0,0.0,0.0
Uninfected,12578.5,0.0,0.0,0.0,0.0
Parasitized,15192.5,0.0,0.0,0.0,0.0
Parasitized,11744.0,0.0,0.0,0.0,0.0
Uninfected,15750.0,0.0,0.0,0.0,0.0
Uninfected,11353.0,0.0,0.0,0.0,0.0
Parasitized,14671.0,0.0,0.0,0.0,0.0
Uninfected,11374.0,0.0,0.0,0.0,0.0
Uninfected,10313.0,0.0,0.0,0.0,0.0
Uninfected,11491.5,0.0,0.0,0.0,0.0
Uninfected,8823.0,0.0,0.0,0.0,0.0
Parasitized,11364.0,5.5,0.0,0.0,0.0
Uninfected,13298.0,0.0,0.0,0.0,0.0
Uninfected,11896.5,0.0,0.0,0.0,0.0
Uninfected,13845.0,0.0,0.0,0.0,0.0
Parasitized,9387.0,0.0,0.0,0.0,0.0
Uninfected,15055.5,0.0,0.0,0.0,0.0
Parasitized,10665.0,0.0,0.0,0.0,0.0
Uninfected,13793.0,0.0,0.0,0.0,0.0
Uninfected,10758.0,0.0,0.0,0.0,0.0
Uninfected,11034.0,0.0,0.0,0.0,0.0
Parasitized,11864.0,0.0,0.0,0.0,0.0
Uninfected,9938.0,0.0,0.0,0.0,0.0
Parasitized,10799.5,12.5,0.0,0.0,0.0
Parasitized,14155.5,2.0,0.0,0.0,0.0
Parasitized,14551.0,27.5,0.0,0.0,0.0
Uninfected,16382.5,0.0,0.0,0.0,0.0
Uninfected,13366.0,0.0,0.0,0.0,0.0
Parasitized,12483.5,0.0,0.0,0.0,0.0
Uninfected,8337.0,0.0,0.0,0.0,0.0
Uninfected,12056.0,0.0,0.0,0.0,0.0
Parasitized,14612.5,0.0,0.0,0.0,0.0
Uninfected,14638.5,0.0,0.0,0.0,0.0
Uninfected,11976.0,0.0,0.0,0.0,0.0
Uninfected,13064.5,0.0,0.0,0.0,0.0
Parasitized,13097.0,0.0,0.0,0.0,0.0
Uninfected,12270.0,0.0,0.0,0.0,0.0
Uninfected,10536.5,0.0,0.0,0.0,0.0
Parasitized,10325.5,44.5,0.0,0.0,0.0
Uninfected,12745.0,0.0,0.0,0.0,0.0
Uninfected,14140.0,0.0,0.0,0.0,0.0
Uninfected,18481.5,0.0,0.0,0.0,0.0
Uninfected,12755.0,0.0,0.0,0.0,0.0
Uninfected,13964.0,0.0,0.0,0.0,0.0
Uninfected,7679.0,0.0,0.0,0.0,0.0
Uninfected,9420.0,0.0,0.0,0.0,0.0
Uninfected,15443.5,0.0,0.0,0.0,0.0
Parasitized,14938.5,75.0,91.0,0.0,0.0
Uninfected,17230.0,0.0,0.0,0.0,0.0
Uninfected,15198.5,0.0,0.0,0.0,0.0
Parasitized,12104.0,50.0,0.0,0.0,0.0
Parasitized,12560.5,59.5,0.0,0.0,0.0
Uninfected,20600.5,0.0,0.0,0.0,0.0
Uninfected,13130.0,0.0,0.0,0.0,0.0
Parasitized,12164.0,14.0,0.0,0.0,0.0
Uninfected,10338.0,0.0,0.0,0.0,0.0
Uninfected,14258.0,0.0,0.0,0.0,0.0
Parasitized,14578.5,0.0,0.0,0.0,0.0
Uninfected,11055.0,0.0,0.0,0.0,0.0
Parasitized,13435.5,0.0,0.0,0.0,0.0
Parasitized,15569.0,21.0,0.0,0.0,0.0
Uninfected,13466.0,0.0,0.0,0.0,0.0
Uninfected,13606.0,0.0,0.0,0.0,0.0
Parasitized,12781.5,0.0,0.0,0.0,0.0
Uninfected,6492.5,0.0,0.0,0.0,0.0
Uninfected,15800.0,0.0,0.0,0.0,0.0
Uninfected,8526.5,0.0,0.0,0.0,0.0
Uninfected,12008.0,0.0,0.0,0.0,0.0
Parasitized,14644.5,0.0,0.0,0.0,0.0
Parasitized,8603.0,0.0,0.0,0.0,0.0
Uninfected,15038.0,0.0,0.0,0.0,0.0
Parasitized,18652.0,0.0,0.0,0.0,0.0
Parasitized,10659.0,9.5,0.0,0.0,0.0
Parasitized,91.0,11137.0,0.0,0.0,0.0
Parasitized,9711.0,53.0,0.0,0.0,0.0
Uninfected,9982.0,0.0,0.0,0.0,0.0
Uninfected,9310.0,0.0,0.0,0.0,0.0
Parasitized,13586.5,0.0,0.0,0.0,0.0
Uninfected,11526.0,0.0,0.0,0.0,0.0
Parasitized,4106.5,44.5,0.0,0.0,0.0
Uninfected,9024.0,0.0,0.0,0.0,0.0
Parasitized,9306.5,0.0,0.0,0.0,0.0
Parasitized,12317.5,27.0,0.0,0.0,0.0
Parasitized,10269.5,109.5,0.0,0.0,0.0
Uninfected,10113.5,0.0,0.0,0.0,0.0
Uninfected,97.0,8906.0,0.0,0.0,0.0
Uninfected,11735.5,0.0,0.0,0.0,0.0
Parasitized,10532.0,0.0,0.0,0.0,0.0
Uninfected,11436.5,0.0,0.0,0.0,0.0
Uninfected,14133.5,0.0,0.0,0.0,0.0
Uninfected,11815.0,0.0,0.0,0.0,0.0
Uninfected,10785.0,0.0,0.0,0.0,0.0
Uninfected,10904.0,0.0,0.0,0.0,0.0
Uninfected,9861.5,0.0,0.0,0.0,0.0
Parasitized,10414.0,35.0,0.0,0.0,0.0
Parasitized,10645.0,56.5,48.5,0.0,0.0
Uninfected,12099.5,0.0,0.0,0.0,0.0
Uninfected,12672.0,0.0,0.0,0.0,0.0
Parasitized,12044.5,0.0,0.0,0.0,0.0
Parasitized,15482.0,0.0,0.0,0.0,0.0
Uninfected,17837.5,0.0,0.0,0.0,0.0
Parasitized,9496.5,0.0,0.0,0.0,0.0
Uninfected,19284.5,0.0,0.0,0.0,0.0
Parasitized,11436.0,0.0,0.0,0.0,0.0
Uninfected,32.5,16722.5,0.0,0.0,0.0
Parasitized,15629.0,0.0,0.0,0.0,0.0
Parasitized,11325.0,0.0,0.0,0.0,0.0
Uninfected,12730.5,0.0,0.0,0.0,0.0
Uninfected,12346.0,0.0,0.0,0.0,0.0
Parasitized,13619.0,0.0,0.0,0.0,0.0
Uninfected,11773.5,0.0,0.0,0.0,0.0
Parasitized,11672.0,0.0,0.0,0.0,0.0
Uninfected,11246.5,0.0,0.0,0.0,0.0
Parasitized,16757.5,51.5,0.0,0.0,0.0
Parasitized,4194.5,0.0,0.0,0.0,0.0
Uninfected,13753.5,0.0,0.0,0.0,0.0
Parasitized,14869.0,0.0,0.0,0.0,0.0
Parasitized,15062.5,0.0,0.0,0.0,0.0
Parasitized,13577.5,159.0,0.0,0.0,0.0
Uninfected,11086.0,0.0,0.0,0.0,0.0
Uninfected,12555.5,0.0,0.0,0.0,0.0
Parasitized,15028.5,0.0,0.0,0.0,0.0
Uninfected,10001.0,0.0,0.0,0.0,0.0
Uninfected,5479.5,0.0,0.0,0.0,0.0
Parasitized,13265.0,0.0,0.0,0.0,0.0
Parasitized,13541.0,112.0,0.0,0.0,0.0
Uninfected,12687.5,0.0,0.0,0.0,0.0
Uninfected,16246.5,0.0,0.0,0.0,0.0
Uninfected,9485.0,0.0,0.0,0.0,0.0
Parasitized,11196.0,60.5,62.0,0.0,0.0
Uninfected,13065.0,0.0,0.0,0.0,0.0
Parasitized,13570.5,0.0,0.0,0.0,0.0
Uninfected,10319.0,0.0,0.0,0.0,0.0
Parasitized,11095.0,0.0,0.0,0.0,0.0
Uninfected,7870.0,0.0,0.0,0.0,0.0
Parasitized,14507.0,0.0,0.0,0.0,0.0
Uninfected,10680.5,0.0,0.0,0.0,0.0
Uninfected,13776.5,0.0,0.0,0.0,0.0
Parasitized,13101.0,0.0,0.0,0.0,0.0
Uninfected,15635.5,0.0,0.0,0.0,0.0
Parasitized,11837.5,0.0,0.0,0.0,0.0
Uninfected,7524.5,0.0,0.0,0.0,0.0
Parasitized,18307.5,47.0,0.0,0.0,0.0
Parasitized,13857.0,0.0,0.0,0.0,0.0
Parasitized,12113.5,0.0,0.0,0.0,0.0
Parasitized,15732.5,2.0,0.0,0.0,0.0
Parasitized,14222.0,32.5,0.0,0.0,0.0
Uninfected,5967.0,0.0,0.0,0.0,0.0
Parasitized,12807.0,78.0,0.0,0.0,0.0
Parasitized,3327.5,0.0,0.0,0.0,0.0
Uninfected,11998.5,0.0,0.0,0.0,0.0
Uninfected,13906.5,0.0,0.0,0.0,0.0
Uninfected,15699.0,0.0,0.0,0.0,0.0
Uninfected,18599.0,0.0,0.0,0.0,0.0
Parasitized,14078.5,50.0,0.0,0.0,0.0
Parasitized,10652.5,18.0,0.0,0.0,0.0
Parasitized,11322.5,49.0,0.0,0.0,0.0
Uninfected,13121.5,0.0,0.0,0.0,0.0
Parasitized,9048.0,0.0,0.0,0.0,0.0
Uninfected,15483.5,0.0,0.0,0.0,0.0
Uninfected,20646.0,0.0,0.0,0.0,0.0
Uninfected,9942.5,0.0,0.0,0.0,0.0
Parasitized,11726.0,0.0,0.0,0.0,0.0
Uninfected,11207.0,0.0,0.0,0.0,0.0
Parasitized,13674.5,0.0,0.0,0.0,0.0
Uninfected,19313.0,0.0,0.0,0.0,0.0
Parasitized,14187.0,0.0,0.0,0.0,0.0
Parasitized,13312.0,51.0,0.0,0.0,0.0
Uninfected,14394.0,0.0,0.0,0.0,0.0
Parasitized,11010.5,19.0,0.0,0.0,0.0
Uninfected,9036.0,0.0,0.0,0.0,0.0
Uninfected,13761.5,0.0,0.0,0.0,0.0
Parasitized,12622.5,0.0,0.0,0.0,0.0
Uninfected,16099.5,0.0,0.0,0.0,0.0
Uninfected,9068.0,0.0,0.0,0.0,0.0
Parasitized,10960.0,32.5,48.0,0.0,0.0
Parasitized,15217.0,61.5,0.0,0.0,0.0
Parasitized,15098.0,0.0,0.0,0.0,0.0
Uninfected,12590.5,0.0,0.0,0.0,0.0
Uninfected,11649.5,0.0,0.0,0.0,0.0
Uninfected,11887.0,0.0,0.0,0.0,0.0
Parasitized,19641.0,28.0,0.0,0.0,0.0
Parasitized,12273.5,0.0,0.0,0.0,0.0
Parasitized,4640.0,0.0,0.0,0.0,0.0
Uninfected,13481.0,0.0,0.0,0.0,0.0
Uninfected,13355.5,0.0,0.0,0.0,0.0
Parasitized,10889.5,69.5,0.0,0.0,0.0
Uninfected,14381.5,0.0,0.0,0.0,0.0
Parasitized,15696.0,56.0,0.0,0.0,0.0
Parasitized,15814.5,52.0,47.0,0.0,0.0
Parasitized,13503.5,0.0,0.0,0.0,0.0
Parasitized,14073.5,0.0,0.0,0.0,0.0
Parasitized,2939.0,0.0,0.0,0.0,0.0
Uninfected,13499.0,0.0,0.0,0.0,0.0
Parasitized,6726.5,13.5,0.0,0.0,0.0
Uninfected,9230.0,0.0,0.0,0.0,0.0
Uninfected,9903.5,0.0,0.0,0.0,0.0
Parasitized,11356.5,0.0,0.0,0.0,0.0
Parasitized,9418.0,14.0,0.0,0.0,0.0
Parasitized,15429.0,19.0,0.0,0.0,0.0
Uninfected,13730.0,0.0,0.0,0.0,0.0
Parasitized,13089.0,5.5,0.0,0.0,0.0
Uninfected,15645.5,0.0,0.0,0.0,0.0
Parasitized,9785.0,30.0,0.0,0.0,0.0
Parasitized,10881.0,25.5,0.0,0.0,0.0
Parasitized,13734.5,68.0,18.5,0.0,0.0
Parasitized,17145.5,84.5,0.0,0.0,0.0
Uninfected,13314.5,0.0,0.0,0.0,0.0
Uninfected,13027.5,0.0,0.0,0.0,0.0
Uninfected,12370.5,0.0,0.0,0.0,0.0
Uninfected,16100.5,0.0,0.0,0.0,0.0
Uninfected,15512.0,0.0,0.0,0.0,0.0
Parasitized,17352.5,60.5,4.0,0.0,0.0
Uninfected,12194.5,0.0,0.0,0.0,0.0
Parasitized,13366.0,2.0,10.0,0.0,0.0
Uninfected,12739.5,0.0,0.0,0.0,0.0
Parasitized,10702.0,0.0,0.0,0.0,0.0
Uninfected,14288.5,0.0,0.0,0.0,0.0
Parasitized,13292.0,0.0,0.0,0.0,0.0
Uninfected,12640.5,0.0,0.0,0.0,0.0
Uninfected,13467.0,0.0,0.0,0.0,0.0
Uninfected,14310.5,0.0,0.0,0.0,0.0
Uninfected,12494.0,0.0,0.0,0.0,0.0
Parasitized,10082.0,0.0,0.0,0.0,0.0
Parasitized,14802.0,50.0,0.0,0.0,0.0
Parasitized,15721.5,52.5,0.0,0.0,0.0
Parasitized,9755.0,0.0,0.0,0.0,0.0
Parasitized,15533.5,27.0,0.0,0.0,0.0
Parasitized,10340.0,0.0,0.0,0.0,0.0
Parasitized,10477.0,0.0,0.0,0.0,0.0
Parasitized,15411.0,0.0,0.0,0.0,0.0
Uninfected,13588.5,0.0,0.0,0.0,0.0
Parasitized,13813.5,0.0,0.0,0.0,0.0
Parasitized,11555.5,0.0,0.0,0.0,0.0
Uninfected,13005.5,0.0,0.0,0.0,0.0
Parasitized,11987.5,38.0,0.0,0.0,0.0
Parasitized,6791.5,0.0,0.0,0.0,0.0
Uninfected,9764.5,0.0,0.0,0.0,0.0
Parasitized,15543.5,36.0,0.0,0.0,0.0
Parasitized,12323.5,0.0,0.0,0.0,0.0
Parasitized,13128.0,107.5,0.0,0.0,0.0
Parasitized,12495.0,0.0,0.0,0.0,0.0
Uninfected,11597.5,0.0,0.0,0.0,0.0
Parasitized,11500.0,0.0,0.0,0.0,0.0
Uninfected,12467.5,0.0,0.0,0.0,0.0
Parasitized,14293.0,0.0,0.0,0.0,0.0
Uninfected,11739.5,0.0,0.0,0.0,0.0
Parasitized,14144.5,0.0,0.0,0.0,0.0
Uninfected,15061.5,0.0,0.0,0.0,0.0
Uninfected,10350.0,0.0,0.0,0.0,0.0
Uninfected,13349.0,0.0,0.0,0.0,0.0
Parasitized,15145.5,0.0,0.0,0.0,0.0
Uninfected,10276.5,0.0,0.0,0.0,0.0
Parasitized,10649.5,37.0,41.5,0.0,0.0
Uninfected,13540.5,0.0,0.0,0.0,0.0
Uninfected,15674.0,0.0,0.0,0.0,0.0
Parasitized,17335.0,0.0,0.0,0.0,0.0
Parasitized,9109.0,0.0,0.0,0.0,0.0
Parasitized,14587.0,0.0,0.0,0.0,0.0
Parasitized,12572.0,65.5,0.0,0.0,0.0
Parasitized,11726.5,110.0,0.0,0.0,0.0
Parasitized,16560.0,0.0,0.0,0.0,0.0
Uninfected,15227.5,0.0,0.0,0.0,0.0
Uninfected,9169.5,0.0,0.0,0.0,0.0
Parasitized,14802.0,26.0,0.0,0.0,0.0
Parasitized,12898.5,2.0,26.5,0.0,0.0
Uninfected,11504.5,0.0,0.0,0.0,0.0
Parasitized,9776.5,24.5,0.0,0.0,0.0
Uninfected,8766.0,0.0,0.0,0.0,0.0
Uninfected,12961.5,0.0,0.0,0.0,0.0
Parasitized,9387.5,0.0,0.0,0.0,0.0
Parasitized,15333.5,0.0,0.0,0.0,0.0
